id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
51062,27,54000,1,3.0,2,3,5000,14.96,0.09,1,5,1
43515,24,65000,1,8.0,0,1,10000,10.65,0.15,0,4,0
15661,24,41000,2,4.0,1,1,8000,11.49,0.2,0,4,0
21775,26,81996,0,10.0,1,0,11000,6.17,0.14,0,3,0
57354,30,60000,0,4.0,2,0,3000,5.42,0.05,0,5,0
56144,24,50000,1,2.0,2,1,2500,11.89,0.05,0,2,0
8310,27,75000,1,0.0,5,3,5000,16.77,0.07,1,9,0
44227,22,52000,1,3.0,0,2,6400,12.61,0.13,1,4,0
37013,36,120000,0,12.0,1,1,8400,8.88,0.07,0,11,0
8832,22,78000,0,7.0,1,0,8500,8.63,0.1,0,4,0
27232,39,54000,1,0.0,5,2,4000,13.23,0.07,0,12,1
19347,28,52000,0,13.0,3,1,8000,9.88,0.15,0,8,0
35102,32,19200,1,0.0,5,2,3000,14.35,0.16,1,8,1
50968,22,83000,1,6.0,2,1,7500,11.12,0.09,0,2,0
31208,21,26400,1,0.0,2,1,6000,9.76,0.23,0,3,1
10370,27,24000,1,0.0,2,2,10000,13.23,0.42,0,5,1
31607,33,35000,0,3.0,3,3,3600,15.99,0.1,1,7,0
27218,38,65000,0,2.0,4,0,3000,5.42,0.05,0,11,0
47032,24,28000,1,4.0,5,1,7200,10.99,0.25,0,3,0
44640,22,72000,0,6.0,1,1,6000,10.36,0.08,0,4,0
16949,39,48000,0,4.0,1,0,8000,7.9,0.17,0,14,0
58036,40,98000,0,22.0,3,1,20000,9.88,0.2,0,16,0
10019,24,85000,0,1.0,1,0,10000,8.49,0.12,0,4,0
19722,28,31000,1,3.0,4,1,10000,12.42,0.32,0,8,1
32314,29,62500,0,3.0,5,0,10000,6.91,0.16,0,10,0
8417,24,33000,1,4.0,1,2,3000,12.68,0.09,0,4,0
51834,26,150000,0,10.0,1,1,24000,10.99,0.16,0,4,0
33882,21,52000,1,5.0,0,1,11000,10.74,0.21,0,4,0
55122,23,75000,0,4.0,0,1,24000,10.37,0.32,0,2,0
12867,27,65000,1,6.0,0,1,7000,9.62,0.11,0,7,0
12971,28,75000,0,6.0,1,0,12000,6.62,0.16,0,7,0
19092,34,70000,1,9.0,2,2,4800,12.53,0.07,0,8,0
19018,23,75000,1,7.0,1,1,7000,10.0,0.1,0,3,0
6930,24,55000,1,2.0,1,2,8400,13.11,0.15,1,4,0
37308,24,40800,1,6.0,4,2,17500,13.49,0.43,0,3,1
10434,29,60000,0,7.0,3,1,10000,10.59,0.17,0,10,0
40441,26,34000,1,7.0,2,3,5000,14.96,0.15,1,2,1
53814,22,20000,1,0.0,4,3,4000,15.65,0.2,0,4,1
41812,31,28000,1,0.0,0,3,5000,16.49,0.18,0,9,1
42201,29,68000,0,9.0,5,0,8000,7.88,0.12,0,9,0
44441,24,72900,0,3.0,5,3,10000,15.95,0.14,1,4,1
17994,30,28000,1,4.0,1,0,7000,6.62,0.24,0,5,0
22406,24,60000,0,3.0,2,1,15000,10.74,0.25,0,4,0
40056,22,33996,1,0.0,1,3,7000,14.96,0.21,1,3,1
52203,24,35000,0,0.0,1,0,14000,8.9,0.4,0,3,0
43911,26,24000,1,0.0,2,2,5500,12.87,0.23,0,3,0
48231,42,54000,1,6.0,1,1,3400,10.99,0.06,0,15,0
21326,22,30000,1,3.0,1,1,8000,10.59,0.27,0,3,0
44576,23,24000,0,1.0,1,0,7500,7.74,0.31,0,4,0
44694,29,95000,0,5.0,3,3,25000,15.33,0.26,1,10,0
31392,22,45000,1,7.0,0,1,7000,10.99,0.16,0,2,0
43703,28,80000,0,4.0,3,0,15000,8.59,0.19,0,7,0
15188,23,62000,0,2.0,0,0,10000,9.63,0.16,0,2,0
26977,24,110000,0,8.0,2,0,6000,6.17,0.05,0,4,0
11631,23,45000,1,1.0,5,2,8000,13.48,0.18,1,4,0
47308,41,100000,0,4.0,1,3,25000,12.61,0.25,0,17,1
51870,27,80000,0,11.0,0,0,7500,7.88,0.09,0,6,0
57736,22,55000,1,6.0,2,1,4000,11.86,0.07,0,2,0
8002,22,35004,1,4.0,4,0,1500,7.9,0.04,0,2,0
41738,25,40000,1,2.0,5,0,2400,6.92,0.05,0,3,0
51934,32,115000,1,3.0,3,1,12000,10.99,0.11,0,7,1
26557,32,60000,0,0.0,5,0,8400,7.51,0.14,0,9,0
11882,21,28800,2,2.0,0,1,10000,10.99,0.35,0,2,0
9751,28,170000,1,4.0,3,3,10000,14.96,0.06,1,5,0
54009,28,52000,1,5.0,2,1,7200,9.91,0.14,0,6,0
50461,23,100000,1,1.0,1,2,15000,13.57,0.15,0,3,0
20410,27,24000,0,0.0,0,1,3500,12.21,0.15,0,8,0
29752,26,65000,0,5.0,1,1,6000,10.99,0.09,0,4,0
57139,35,50000,2,13.0,0,1,12000,10.99,0.24,0,6,0
54185,23,81000,0,2.0,5,0,5000,6.17,0.06,0,3,0
16719,28,75000,1,5.0,3,1,10000,10.99,0.13,0,8,0
37599,31,50402,0,4.0,3,2,2500,13.22,0.05,1,8,0
25989,32,98450,0,11.0,4,1,21000,10.95,0.22,0,6,0
14040,32,28000,1,5.0,4,0,5000,6.99,0.18,0,6,0
20634,25,108600,0,2.0,4,2,6000,12.87,0.06,0,3,0
21130,26,40800,1,4.0,4,2,3200,15.23,0.08,1,4,1
34728,27,36000,1,3.0,4,1,10000,12.42,0.28,0,8,0
15498,23,91000,2,0.0,5,1,1000,11.71,0.01,0,2,0
23860,36,59813,0,6.0,4,4,20000,17.74,0.28,0,11,1
51141,27,100000,1,11.0,4,0,12000,7.14,0.12,0,5,0
40954,23,62000,1,3.0,4,0,8400,7.29,0.14,0,2,0
22080,22,50000,0,6.0,0,1,7000,10.65,0.14,0,4,0
49242,31,80000,0,9.0,4,0,8000,7.14,0.1,0,7,0
51210,27,225000,0,9.0,2,1,35000,9.99,0.15,0,9,0
44793,28,44000,1,1.0,0,2,7200,14.35,0.16,0,6,0
29691,44,45000,0,28.0,0,1,13000,10.65,0.29,0,14,0
54112,30,48000,1,6.0,5,1,2500,11.71,0.05,0,7,0
13846,24,44000,0,8.0,5,4,10000,17.14,0.23,0,2,1
22677,53,50000,1,1.0,5,2,10000,13.49,0.2,1,26,0
46776,23,24432,1,0.0,1,1,2000,11.36,0.08,0,2,0
53670,22,55000,0,6.0,5,1,6000,11.36,0.11,0,2,0
2012,33,110000,0,5.0,0,2,3000,14.27,0.03,0,7,0
32241,27,63000,1,2.0,1,0,4000,6.76,0.06,0,6,0
34228,25,60000,1,6.0,0,1,25000,10.08,0.42,0,4,1
40042,24,58000,1,8.0,4,2,12000,13.11,0.21,0,3,0
58319,27,36000,1,5.0,4,1,10000,10.36,0.28,0,7,0
35768,38,47000,0,5.0,0,0,6000,7.88,0.13,0,12,0
44630,24,105000,0,3.0,2,1,8000,10.59,0.07,0,4,0
51656,58,140000,0,17.0,5,0,6000,7.66,0.04,0,27,0
40851,25,58000,1,0.0,4,1,16000,10.99,0.29,0,3,0
7362,58,78000,0,2.0,5,0,7500,5.79,0.09,0,27,0
33435,28,82500,1,12.0,2,0,3600,6.03,0.04,0,8,0
14789,25,64000,0,9.0,0,0,10200,7.49,0.16,0,2,0
8883,25,40000,1,9.0,5,1,10000,9.91,0.25,0,3,0
13235,32,90000,1,2.0,1,0,13600,7.66,0.15,0,5,0
7601,28,85900,0,13.0,1,1,14000,10.25,0.16,0,6,0
29746,27,30000,1,0.0,1,1,12000,12.21,0.4,0,8,1
32075,23,60000,1,4.0,4,2,12000,12.29,0.2,1,3,0
30635,33,92004,1,3.0,3,3,20000,17.49,0.22,0,8,0
36320,35,50000,1,2.0,2,0,18000,6.54,0.37,0,6,1
3390,22,60000,0,6.0,1,1,6000,12.69,0.1,0,2,0
34070,28,65000,1,5.0,0,3,10000,14.61,0.15,1,5,0
56059,24,54000,0,8.0,1,0,3000,5.42,0.05,0,2,0
33239,38,100860,0,18.0,2,1,2750,9.99,0.03,0,12,0
27095,23,75000,1,3.0,4,0,20000,5.79,0.27,0,2,0
35697,21,30000,1,5.0,4,2,8000,12.84,0.27,0,3,1
48535,27,108000,1,11.0,3,4,10000,16.95,0.09,1,7,1
39074,24,75000,1,0.0,3,0,5000,8.49,0.07,0,2,0
9572,22,35000,0,6.0,1,1,5000,10.99,0.14,0,2,0
43053,30,72400,0,11.0,3,1,2300,9.91,0.03,0,8,0
3293,26,24000,2,2.0,0,0,8400,8.0,0.35,0,2,0
48279,23,40000,1,2.0,5,1,2000,10.99,0.05,0,4,0
21691,24,70000,1,1.0,2,0,3000,7.4,0.04,0,4,0
10743,40,48000,0,3.0,3,2,5000,14.27,0.1,1,15,0
17513,25,30000,1,3.0,0,2,15000,14.22,0.5,1,4,1
29283,24,65000,1,3.0,0,2,10000,13.49,0.15,1,4,0
57066,36,110000,0,2.0,1,0,6000,7.49,0.05,0,13,0
45276,24,86000,0,8.0,2,0,2000,5.42,0.02,0,3,0
15431,29,50000,1,9.0,3,0,10000,9.32,0.2,0,7,0
3884,29,29000,1,0.0,1,1,6000,12.69,0.21,0,10,1
39740,27,45996,1,0.0,0,2,2000,13.98,0.04,1,8,0
13809,21,37200,1,5.0,0,0,10000,7.4,0.27,0,4,0
55597,23,45000,0,7.0,5,1,5000,12.69,0.11,0,3,0
42778,26,70000,0,4.0,1,1,15000,11.86,0.21,0,4,1
28521,28,66000,1,12.0,2,1,25000,9.91,0.38,0,10,1
41763,33,41004,0,10.0,1,4,14500,16.35,0.33,0,8,0
23172,24,50000,1,1.0,2,1,3000,9.99,0.06,0,4,0
14186,32,110000,0,3.0,1,1,15000,12.69,0.14,0,9,0
32891,24,100000,0,8.0,0,0,6000,7.66,0.06,0,2,0
49717,39,45000,1,3.0,2,1,4000,11.58,0.09,0,11,0
39409,29,85000,0,13.0,1,1,10000,11.49,0.12,0,9,0
46544,31,60000,0,3.0,2,0,8000,8.49,0.13,0,10,0
48341,21,57000,0,5.0,2,0,3000,6.62,0.05,0,3,0
15577,37,60000,0,2.0,2,0,8000,6.91,0.13,0,15,0
16646,28,120000,0,12.0,3,2,10000,14.72,0.08,1,6,0
5091,22,54996,1,6.0,1,1,10000,10.99,0.18,0,4,0
25897,23,45000,0,7.0,4,2,2000,12.61,0.04,1,4,0
1959,25,30000,1,0.0,4,0,3500,5.42,0.11,0,3,0
49602,21,36000,0,4.0,0,0,15000,7.49,0.42,0,4,0
56823,25,51684,1,9.0,5,1,4000,10.59,0.08,0,3,0
16441,27,135000,0,4.0,2,0,10000,7.74,0.07,0,6,0
31346,30,64000,0,14.0,0,1,13750,10.62,0.21,0,8,0
3021,34,93500,0,11.0,5,0,18000,6.99,0.2,0,10,0
11097,27,95000,0,0.0,0,0,15000,6.54,0.16,0,10,0
44512,21,75000,1,5.0,1,0,4800,7.9,0.06,0,2,0
6998,26,51996,1,9.0,5,2,7500,12.53,0.14,0,3,0
49228,26,33300,1,2.0,2,2,13250,13.57,0.4,1,2,1
49615,26,71000,1,10.0,4,3,3000,16.29,0.04,0,3,0
7348,22,32000,1,2.0,4,0,6000,6.99,0.19,0,3,0
44568,26,74000,1,4.0,2,3,25000,15.05,0.36,0,4,1
56198,24,75000,1,4.0,4,0,6000,8.49,0.08,0,4,0
44532,23,40000,1,3.0,1,1,3600,10.59,0.09,0,3,0
19827,24,45996,1,0.0,0,2,14000,13.79,0.31,1,3,1
17912,24,98450,0,7.0,1,2,3800,13.49,0.04,1,4,0
12973,25,67000,0,3.0,2,2,10000,13.49,0.15,1,3,0
31190,26,126132,0,0.0,3,2,14400,14.26,0.11,1,4,0
54665,36,72000,1,6.0,1,1,24000,10.99,0.33,0,17,1
31664,34,12000,1,1.0,4,3,3250,15.99,0.27,0,5,1
41674,22,45000,1,2.0,1,1,6000,9.91,0.13,0,4,0
52428,23,52000,0,2.0,5,2,6400,13.79,0.12,1,2,0
13199,28,58000,1,0.0,4,2,6000,12.87,0.1,1,10,0
41910,31,38400,1,5.0,4,1,10400,11.99,0.27,0,9,0
37614,26,40000,1,4.0,5,1,8000,12.42,0.2,0,2,0
5651,31,55000,1,6.0,2,0,8000,8.9,0.15,0,8,0
20717,30,55000,0,14.0,1,0,10000,9.63,0.18,0,10,0
56491,36,24000,1,20.0,0,1,3500,11.36,0.15,0,11,0
37837,26,55000,1,10.0,5,1,5000,10.62,0.09,0,2,0
48945,36,48000,1,6.0,2,0,3500,5.79,0.07,0,12,0
54199,25,86500,2,9.0,5,2,7500,13.57,0.09,1,4,0
25598,28,72000,0,12.0,0,1,16000,11.49,0.22,0,5,0
1579,31,57000,1,9.0,4,0,3000,8.9,0.05,0,6,0
18815,23,44000,0,7.0,4,0,8000,5.42,0.18,0,3,0
3677,32,65000,1,4.0,1,1,12000,10.71,0.18,0,7,0
49124,36,64000,1,1.0,2,3,15000,14.84,0.23,0,15,1
21097,27,132000,1,8.0,1,2,14000,13.49,0.11,1,10,0
50117,33,50000,1,2.0,1,1,3000,9.99,0.06,0,8,0
29623,38,130000,0,11.0,4,0,6000,8.49,0.04,0,14,0
27151,33,70000,0,4.0,2,0,5600,5.42,0.08,0,10,0
47606,22,28800,1,2.0,4,1,1200,11.83,0.04,0,2,0
41888,23,74000,1,7.0,1,1,10000,11.71,0.14,0,4,0
7184,34,100000,0,1.0,2,3,17600,16.07,0.17,0,5,1
21976,27,52704,0,5.0,4,3,4800,14.61,0.09,1,5,1
2086,22,150000,0,5.0,5,0,8300,7.51,0.05,0,4,0
47045,25,50000,0,9.0,5,1,5000,10.99,0.1,0,3,0
2632,26,35000,1,1.0,5,1,8000,10.99,0.23,0,4,0
13484,32,85000,0,5.0,1,0,3000,6.62,0.04,0,9,0
8099,27,60000,0,11.0,3,2,8000,14.72,0.13,1,10,0
35412,24,52000,1,2.0,1,2,8000,13.98,0.15,1,4,0
16480,24,50000,1,0.0,2,0,9000,6.62,0.18,0,4,0
26543,23,50000,1,1.0,1,1,12500,11.48,0.25,0,4,0
44251,28,40000,1,0.0,1,1,4000,10.08,0.1,0,8,0
55789,47,50000,0,6.0,4,2,11500,13.79,0.23,0,11,0
16046,28,150000,0,5.0,2,1,20000,10.25,0.13,0,10,0
55754,24,53000,0,8.0,3,0,6000,5.42,0.11,0,4,0
53883,37,132000,1,1.0,2,1,13000,10.65,0.1,0,14,0
55862,27,50000,1,6.0,4,1,7750,10.62,0.16,0,9,0
25632,25,40000,0,2.0,2,1,3500,10.36,0.09,0,2,0
38443,37,78000,1,0.0,2,3,12000,16.0,0.15,1,12,1
19059,31,54996,1,0.0,0,0,12000,9.32,0.22,0,7,0
52848,29,90000,0,13.0,5,3,13000,14.91,0.15,1,9,0
26514,27,68000,1,4.0,0,1,1600,10.74,0.02,0,5,0
35591,22,58000,1,4.0,5,0,6000,6.03,0.1,0,4,0
58267,31,60000,0,2.0,0,1,12800,12.42,0.21,0,5,0
41310,25,90000,1,9.0,3,3,15000,14.42,0.17,0,4,0
50702,24,95000,0,8.0,5,0,17000,7.49,0.18,0,3,0
1655,23,110000,0,7.0,0,0,10000,7.14,0.09,0,4,0
42955,26,57000,0,6.0,1,1,15000,11.89,0.26,0,4,0
48333,30,71500,1,2.0,3,1,8000,12.53,0.11,0,8,0
8576,35,54000,1,1.0,1,0,6000,7.51,0.11,0,9,1
34058,22,50000,1,0.0,5,2,5000,13.48,0.1,1,3,0
56772,25,115000,1,3.0,4,1,12000,10.37,0.1,0,2,0
45688,32,78000,0,9.0,3,1,8000,10.37,0.1,0,6,0
40801,21,35000,1,5.0,0,1,5000,11.71,0.14,0,4,0
39635,25,122000,0,0.0,0,0,12000,7.29,0.1,0,4,0
57550,40,37000,1,3.0,3,3,15000,12.17,0.41,0,14,1
8181,42,110000,0,12.0,2,0,8000,7.14,0.07,0,15,0
9934,31,351699,1,7.0,3,2,10500,15.96,0.03,0,9,0
9612,28,40000,1,3.0,5,1,2400,11.49,0.06,0,8,0
52760,37,150000,0,2.0,5,0,14000,7.88,0.09,0,13,0
36434,24,75000,0,8.0,2,2,6000,15.23,0.08,0,4,0
44782,29,74000,0,3.0,1,1,11500,11.26,0.16,0,6,0
41092,24,29120,1,3.0,0,0,3000,8.94,0.1,0,2,0
19995,27,60000,1,4.0,1,0,10000,7.51,0.17,0,8,0
27473,22,30000,1,2.0,1,1,5000,10.36,0.17,0,2,0
53514,27,42000,0,0.0,1,2,5000,12.98,0.12,0,9,0
1660,24,50000,1,8.0,2,0,5600,8.9,0.11,0,3,0
55838,24,40000,1,3.0,5,2,4000,11.78,0.1,1,2,0
547,56,51600,1,3.0,5,1,15000,10.37,0.29,0,20,0
49641,22,50000,1,6.0,5,1,14000,10.65,0.28,0,4,1
17921,21,39000,1,1.0,4,1,14000,10.75,0.35,0,2,1
30093,22,41000,0,5.0,3,2,5000,13.49,0.12,1,2,1
43033,23,40000,1,5.0,5,1,7000,11.49,0.17,0,2,0
10767,26,46200,1,10.0,0,0,6000,5.79,0.13,0,2,0
46794,31,70000,0,1.0,0,0,6000,8.0,0.09,0,5,0
39068,23,95000,0,7.0,5,1,15000,11.11,0.16,0,4,0
41577,55,72000,0,8.0,5,0,5000,6.99,0.07,0,20,0
33005,24,85500,0,0.0,4,1,20000,11.11,0.23,0,4,0
49184,29,68496,1,9.0,3,2,10000,11.34,0.15,1,8,0
39464,24,57600,1,8.0,3,1,8500,11.49,0.15,0,3,0
35545,26,48000,0,7.0,0,0,12000,7.9,0.25,0,3,0
11650,42,52000,1,7.0,4,0,10000,7.51,0.19,0,15,0
14855,24,85000,0,8.0,3,1,20000,10.99,0.24,0,2,0
21006,26,120000,0,10.0,2,0,12000,7.88,0.1,0,2,0
2810,34,100000,1,0.0,4,0,20000,7.88,0.2,0,5,0
23847,31,16800,0,0.0,5,1,6600,11.49,0.39,0,6,0
49961,32,114000,0,16.0,5,2,6000,15.23,0.05,0,10,0
19236,32,39000,1,0.0,1,3,3000,15.28,0.08,0,9,1
14430,22,50000,1,6.0,2,0,6000,5.42,0.12,0,3,0
26608,24,33600,1,2.0,2,1,5000,11.49,0.15,0,4,1
6800,26,64000,0,2.0,2,0,8000,8.94,0.13,0,4,0
13737,22,90000,0,6.0,2,0,8000,6.03,0.09,0,3,0
44193,35,54396,1,4.0,4,2,7500,11.34,0.13,1,7,0
23080,22,50000,0,6.0,2,1,5000,11.36,0.1,0,4,0
26877,29,40720,1,0.0,0,3,10000,14.42,0.25,0,9,1
35745,35,67000,0,8.0,2,0,7000,7.88,0.1,0,10,0
3212,28,75000,1,12.0,4,1,17000,11.26,0.24,0,9,0
18584,28,60000,1,4.0,3,1,15000,11.99,0.25,0,10,0
44503,24,48000,0,4.0,3,0,5000,7.88,0.1,0,2,0
25310,22,55000,1,7.0,2,1,7200,11.71,0.13,0,4,0
48118,33,60000,0,21.0,0,1,6000,10.36,0.1,0,5,0
13406,23,58650,0,0.0,4,0,8300,8.9,0.12,0,3,1
20507,27,80000,1,0.0,3,2,12000,12.61,0.15,0,6,0
7890,37,60000,0,15.0,2,0,5000,6.03,0.08,0,12,0
25340,22,75000,1,6.0,4,0,8000,6.17,0.11,0,3,0
26464,28,100000,0,7.0,1,2,8750,13.99,0.09,1,7,0
21901,23,50000,1,2.0,1,0,7000,6.92,0.14,0,4,0
51551,46,67200,2,0.0,4,3,4800,16.49,0.07,0,13,0
14610,22,52000,1,5.0,1,0,5600,8.0,0.11,0,2,0
6620,25,54000,0,9.0,3,0,13000,7.9,0.24,0,4,0
6507,28,30000,1,2.0,5,1,3000,12.42,0.1,0,9,0
29543,25,65004,0,0.0,4,0,4000,6.17,0.06,0,2,0
5964,25,55000,1,2.0,5,3,2400,14.96,0.04,0,4,0
27242,23,85000,0,7.0,2,1,10000,11.71,0.12,0,4,0
55268,26,45000,1,5.0,0,0,7000,7.49,0.16,0,3,0
20774,27,62000,0,11.0,3,1,10000,11.71,0.16,0,7,0
12634,22,48000,1,3.0,4,0,16750,7.9,0.35,0,4,1
56803,28,111996,1,2.0,4,2,3000,13.72,0.03,1,6,0
54034,27,64000,1,4.0,2,1,3000,12.42,0.05,0,8,1
10079,27,49000,0,4.0,2,1,15000,10.71,0.31,0,9,0
39725,22,60000,0,6.0,1,2,5000,13.48,0.08,0,2,0
57096,24,50000,0,8.0,0,1,6000,9.99,0.12,0,2,0
2658,35,120000,0,11.0,2,0,8000,6.03,0.07,0,5,0
4501,39,48000,1,2.0,0,3,8500,16.29,0.18,1,14,1
10029,30,68500,1,7.0,1,0,10000,7.51,0.15,0,6,0
11331,24,45000,0,5.0,4,0,7500,8.59,0.17,0,4,0
30921,23,42000,1,0.0,0,1,6000,11.11,0.14,0,2,0
35865,25,68000,1,1.0,4,1,15000,10.99,0.22,0,2,0
5619,31,30000,1,0.0,0,3,4000,14.84,0.13,0,7,1
22953,34,74000,1,2.0,5,4,12000,16.4,0.16,1,7,1
45216,21,40000,1,5.0,4,1,8000,10.37,0.2,0,2,0
12422,22,27996,1,3.0,1,1,5000,9.25,0.18,0,2,0
19119,22,65000,1,6.0,1,2,2500,14.27,0.04,1,2,0
3902,24,75000,1,6.0,1,2,10000,12.68,0.13,0,2,1
37048,42,65000,1,12.0,3,0,3600,7.37,0.06,0,16,0
6933,23,50000,1,7.0,0,1,3600,10.59,0.07,0,4,0
40973,42,85000,0,3.0,0,3,6500,12.67,0.08,0,14,0
38026,22,130000,0,6.0,1,2,20000,13.47,0.15,1,4,0
56633,23,46000,1,3.0,4,0,8400,7.51,0.18,0,2,0
53099,25,32000,0,9.0,2,1,8500,10.38,0.27,0,3,0
6575,25,100000,0,3.0,2,1,8000,11.49,0.08,0,3,0
29569,26,45000,1,6.0,1,1,7000,10.74,0.16,0,2,0
55514,25,33000,1,0.0,1,0,5000,7.68,0.15,0,2,0
57769,24,47000,0,3.0,4,0,10000,6.54,0.21,0,4,0
48322,22,40000,1,1.0,1,0,2100,6.03,0.05,0,2,0
2621,33,25000,1,14.0,1,1,8000,11.49,0.32,0,10,1
29281,27,115000,0,3.0,1,1,25000,11.86,0.22,0,8,0
36943,23,74000,0,3.0,5,1,25000,11.49,0.34,0,4,0
34403,50,85000,1,2.0,5,1,12000,11.36,0.14,0,15,0
25076,26,65000,1,1.0,2,2,10000,13.49,0.15,0,4,0
42064,26,160000,1,3.0,1,0,3100,7.49,0.02,0,3,0
46791,25,57600,1,1.0,5,0,6000,8.0,0.1,0,4,0
37093,27,50000,1,0.0,3,1,3600,10.99,0.07,0,9,0
41645,24,100000,0,8.0,3,2,12000,14.79,0.12,1,2,0
58115,27,42000,0,6.0,1,2,3000,12.68,0.07,0,7,0
47047,26,70000,0,0.0,0,0,8000,7.51,0.11,0,2,0
31463,23,65000,0,5.0,2,1,10000,9.99,0.15,0,4,0
4709,22,71000,1,3.0,5,1,18000,10.39,0.26,0,2,0
15333,24,85000,0,8.0,3,4,24000,19.69,0.29,0,2,0
2604,23,45000,0,7.0,5,2,2500,12.73,0.06,1,3,0
32129,23,48000,1,3.0,2,2,1500,13.23,0.03,0,2,0
35308,24,52000,0,8.0,2,0,3600,7.49,0.07,0,2,0
57198,26,72000,0,6.0,1,0,18000,7.66,0.25,0,4,0
31087,25,69000,0,5.0,0,2,11200,15.96,0.16,1,4,0
49058,23,54000,0,0.0,4,0,6800,5.79,0.13,0,4,0
25501,25,45000,1,0.0,4,0,1800,7.49,0.04,0,3,0
10580,22,45000,1,2.0,1,1,6000,10.75,0.13,0,4,0
56629,24,21648,1,1.0,1,3,5000,14.42,0.23,0,3,1
15105,22,50400,1,6.0,0,1,1500,11.48,0.03,0,3,0
28731,33,45000,0,6.0,4,0,5000,6.03,0.11,0,5,0
33374,23,69996,1,7.0,1,2,12000,12.53,0.17,0,3,0
37545,21,24000,1,5.0,4,1,2000,9.91,0.08,0,2,0
24019,24,48000,0,8.0,2,1,4800,10.99,0.1,0,2,0
24644,23,70000,0,7.0,2,0,6000,7.14,0.09,0,3,0
5110,26,27000,1,9.0,5,0,3500,8.94,0.13,0,4,0
18351,26,53000,0,2.0,3,3,5000,15.95,0.09,0,4,0
31534,25,120000,0,8.0,4,2,14400,13.49,0.12,0,2,0
9465,31,43000,1,5.0,4,0,9600,5.42,0.22,0,7,0
8025,35,51996,2,8.0,0,1,15000,11.49,0.29,0,5,0
16010,29,95000,0,13.0,0,0,8000,8.59,0.09,0,5,0
27920,26,45000,1,3.0,4,2,6000,12.61,0.13,1,4,0
36497,22,45000,0,6.0,1,0,3000,6.92,0.07,0,2,0
33516,21,24996,1,2.0,2,1,6000,11.83,0.24,0,4,0
32609,27,62000,2,1.0,3,1,2500,11.78,0.04,1,6,0
8043,39,30000,1,1.0,3,3,5000,14.96,0.17,0,11,1
52620,36,80000,0,7.0,0,0,10000,6.62,0.13,0,12,0
47349,34,52000,1,2.0,1,4,5000,16.32,0.1,0,7,1
38989,30,60000,1,3.0,4,1,5000,11.86,0.08,0,6,0
55749,37,39000,1,7.0,1,3,15000,13.24,0.38,1,12,1
28661,23,90000,0,0.0,5,1,10000,12.42,0.11,0,4,0
50451,30,38760,1,5.0,4,0,6700,8.9,0.17,0,7,0
1887,26,45000,0,0.0,0,0,4800,7.51,0.11,0,4,0
37082,28,140000,1,3.0,2,0,12000,6.62,0.09,0,7,0
24656,30,60000,0,2.0,3,3,7000,14.09,0.12,0,9,0
22810,24,70000,1,0.0,4,2,15000,13.85,0.21,1,4,0
26551,28,140000,1,0.0,1,0,12000,6.03,0.09,0,10,0
52861,26,108000,0,4.0,3,2,5400,12.87,0.05,1,4,0
13864,22,80000,1,3.0,2,1,10000,10.59,0.13,0,3,0
35670,23,90000,1,7.0,2,1,10000,10.65,0.11,0,2,0
37800,35,54000,0,2.0,3,1,15250,9.88,0.28,0,9,0
40062,22,75000,0,6.0,1,0,15000,7.88,0.2,0,3,0
7136,23,45000,1,7.0,4,2,10000,14.27,0.22,0,3,0
40392,29,69000,0,13.0,5,0,6000,7.9,0.09,0,9,0
55070,27,180000,2,1.0,3,0,14000,6.76,0.08,0,5,0
10421,24,63000,1,4.0,3,0,10000,7.51,0.16,0,4,0
18097,24,57850,0,3.0,1,1,4000,10.99,0.07,0,4,0
55016,58,78000,1,4.0,0,2,12000,13.06,0.15,0,27,0
1671,31,41718,2,3.0,0,0,5000,7.51,0.12,0,10,0
38017,22,53000,1,2.0,4,0,10000,7.88,0.19,0,4,0
25062,24,38400,1,3.0,0,0,3500,7.9,0.09,0,4,0
8776,25,95000,0,9.0,5,1,15000,11.12,0.16,0,4,0
1460,28,55000,0,9.0,2,2,15000,13.16,0.27,1,5,0
19823,25,50000,1,9.0,2,1,12000,11.71,0.24,0,4,0
35648,22,30000,1,4.0,1,2,2000,13.99,0.07,1,2,0
37735,24,33000,1,1.0,4,2,11500,13.85,0.34,1,2,1
1767,27,34000,0,1.0,2,0,10000,6.03,0.29,0,5,0
37583,22,28000,1,1.0,3,0,3000,7.29,0.11,0,2,1
48653,32,54996,0,6.0,3,0,6000,8.94,0.11,0,6,0
13931,28,50000,0,12.0,2,0,15000,8.9,0.3,0,5,0
3753,39,28500,1,3.0,5,0,4000,7.68,0.14,0,13,0
44729,23,80000,1,0.0,0,0,10000,5.79,0.13,0,3,0
32620,27,102000,0,9.0,3,0,20000,6.03,0.19,0,6,0
49435,23,60000,1,0.0,5,0,7000,6.03,0.12,0,3,0
37296,24,65416,0,3.0,3,0,9000,6.92,0.13,0,3,0
54004,27,115000,0,11.0,3,1,25000,10.59,0.22,0,10,0
55996,23,90000,1,4.0,4,1,5000,12.42,0.06,0,4,0
13208,38,43200,1,0.0,0,1,10000,10.75,0.23,0,14,0
5846,29,60000,1,13.0,4,1,15000,11.86,0.25,0,9,0
